id_rec_arrec_detalhe;ano_exercicio;ds_municipio;ds_orgao;mes_referencia;mes_ref_extenso;ds_poder;ds_fonte_recurso;ds_cd_aplicacao_fixo;ds_cd_aplicacao_variavel;ds_categoria;ds_subcategoria;ds_fonte;ds_d1;ds_dd2;ds_d3;ds_tipo;vl_arrecadacao
45910070;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;261 - EDUCAÇÃO - FUNDEB - MAGISTÉRIO;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17500000 - Transferências de Outras Instituições Públicas;17510000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB - Principal;7077315,09
45910071;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;263 - EDUCAÇÃO - FUNDEB-REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;28488,75
45910072;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;41 - REPASSE ESTADUAL - QUALIS UBS;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;3763,32
45910073;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;84 - Aedes Aegyphiti - Custeio Estadual;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;6,54
45910074;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;12 - Emenda Impositiva nº 2021.005.20224 - Equip. UBS Itapeva - Res. 86;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;1278,47
45910075;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;13 - Emenda Parlamentar nº 2021.058.32579 -Equip. Informatica - Res. 134;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;1236,88
45910076;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;301 - ATENÇÃO BÁSICA;50 - Emenda Impositiva  - Aquisição de Veículo;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;1809,80
45910077;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;301 - ATENÇÃO BÁSICA;76 - Emenda Parlamentar nº2022.058.37625 - Ref. ESF Vila Amorim;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;653,87
45910078;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;19 - Tabela SUS Paulista - Anexo II Ambulatorial - Resolução SS Nº198;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17230000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235000 - Transferências de Recursos do Sistema Único de Saúde - SUS;17235001 - Transferências de Recursos do Sistema Único de Saúde - SUS - Principal;21204,43
45910079;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR;74 - Emenda Impositiva nº 2022.070.37404 - Equip. Ultrassom;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;4843,36
45910080;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;311 - SAÚDE - REMUNERAÇÃO DE APLICAÇÕES FINANCEIRAS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;9381,10
45910081;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;12 - BENEFICIO DE PRESTAÇÃO CONTINUADA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;3599,33
45910082;2025;Votorantim;PREFEITURA MUNICIPAL DE VOTORANTIM;8;Agosto;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;31 - FMAS - Atenção a Criança e Adolescente- Estadual;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;13210100 - Remuneração de Depósitos Bancários;13210101 - Remuneração de Depósitos Bancários - Principal;266,43
